Site Set,Field,Bytesize(Approximately. After Serialize),Count,Top1%
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.consumption_ability.game_consumption_level,4322,2161,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.consumption_ability.level,35117,17557,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.consumption_ability.price,84568,5613,24
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.consumption_ability.price.amount,19102,5613,5
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.consumption_ability.price.data_source,13102,5613,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.consumption_ability.price.log_time,39262,5613,11
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.consumption_type,17736,4207,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.education,30204,15101,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.education_source_tracking,45305,15101,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.education_status,47,12,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.employment_classification,9405,3113,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.gender,35087,17542,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.gender_source_tracking,52630,17542,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.marriage_status,57620,14604,10
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.marriage_status_source_tracking,43817,14605,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.predict_age,7197,2399,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.predict_gender,7197,2399,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.qq_age,20607,6869,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.real_age,6885,2295,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.real_name_certification,17037,5679,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.sensitive_user_level_v2,17883,2113,10
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.surf_scene,6,1,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.sys_target_age,82566,19733,5
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.wechat_age,52717,17571,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.demographics.working_status,20583,6861,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference,11460162,17612,2457
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.app_list,10974240,13582,2432
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.app_list.app_info,8759108,13582,1942
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.app_list.app_info.name_hash,6549188,13582,1452
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.brand_id,35494,17583,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.device_price,51361,17583,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.device_price_type,52757,17583,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.device_profile_source,52757,17583,3
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.first_active_timestamp,762,127,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.harmony_sys_info,40423,3075,13
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.harmony_sys_info.harmony_pure_mode,6582,3075,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.harmony_sys_info.is_harmony_os,6150,3075,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.harmony_sys_info.os_version,21528,3075,7
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.model_id,63117,17583,4
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.os,154109,17222,12
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.os.os_type,34448,17222,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.device_preference.os.os_version,85195,17222,8
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data,106681838,17583,23424
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.audience_data,143,11,13
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.audience_data.audience_targeting,121,11,11
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.audience_data.audience_targeting.bag_id,22,11,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.audience_data.audience_targeting.timestamp,77,11,7
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.ecc_data,726759,14828,102
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.ecc_data.dp_ecc_data,697094,14828,100
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.ecc_data.dp_ecc_data.categories,549814,14828,90
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.ecc_data.dp_ecc_data.categories.first_category_id,122784,14828,18
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.ecc_data.dp_ecc_data.categories.second_category_id,115279,12694,18
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.ecc_data.dp_ecc_data.categories.third_category_id,91524,11310,18
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.ecc_data.dp_ecc_data.page_source_id,29670,14828,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.ecc_data.dp_ecc_data.timestamp,87949,14648,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fye_low_interest_data,9784,328,29
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fye_low_interest_data.rule_factor_data,4534,323,14
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fye_low_interest_data.rule_factor_data.low_interest_factor,1295,323,4
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fye_low_interest_data.rule_factor_data.rule_id,648,323,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fye_low_interest_data.rule_factor_data.time_stamp,1941,323,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fye_low_interest_data.rule_score_data,4604,328,14
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fye_low_interest_data.rule_score_data.low_interest_score,1315,328,4
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fye_low_interest_data.rule_score_data.rule_id,658,328,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fye_low_interest_data.rule_score_data.time_stamp,1971,328,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data,1629549,5029,1079
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats,1589283,5029,1071
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats.click_cnt_30d,163978,5029,110
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats.click_cnt_7d,163978,5029,110
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats.click_cnt_90d,163978,5029,110
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats.first_category_id,43654,5029,27
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats.order_cnt_30d,163978,5029,110
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats.order_cnt_7d,163978,5029,110
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats.order_cnt_90d,163978,5029,110
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats.price_bins,193626,5029,131
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats.second_category_id,80138,5026,54
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.fyec_behav_data_stats.third_category_id,121646,4960,86
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.fyec_targeting_data.time_stamp,30180,5029,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.mining_activity,84,3,28
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.mining_activity.commerce_page_view_activity,78,3,26
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.mining_activity.commerce_page_view_activity.category_id,18,3,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.mining_activity.commerce_page_view_activity.page_source_id,12,3,4
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.mining_activity.commerce_page_view_activity.price,6,3,2
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.mining_activity.commerce_page_view_activity.product_id,18,3,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.mining_activity.commerce_page_view_activity.timestamp,18,3,6
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.remarketing_activity,103020751,16612,23054
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.remarketing_activity.dynamic_shopping_activity,102987477,16611,23052
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.remarketing_activity.dynamic_shopping_activity.activity_type,3165231,16611,659
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.remarketing_activity.dynamic_shopping_activity.brand_id,744335,2446,686
0,recommend_context.user_context.user_profile.user_resp.user_profile.dynamic_creative_data.remarketing_activity.dynamic_shopping_activity.category_id,1519715,2451,1405
